Midi/Here Comes the Sun.mid
10752,4
11040,1
11328,3
11616,2
11904,1
12000,2
12096,3
12192,1
12288,2
12576,6
12672,6
12768,6
12960,6
13056,6
13248,6
13344,6
13536,6
13632,6
13824,4
14016,4
14112,4
14304,4
14400,4
14592,1
14784,1
14880,1
15072,1
15168,5
15264,6
15360,6
15552,6
15648,6
15840,6
16032,6
16128,6
16320,6
16416,6
16608,5
16704,1
16800,1
16896,4
17088,4
17184,4
17376,1
17472,4
17664,1
17856,1
17952,1
18144,1
18240,5
18336,6
18432,6
18624,6
18720,6
18912,6
19104,1
19200,6
19488,6
19584,6
19680,5
19776,1
19872,1
19968,4
20256,4
20448,4
20736,3
20928,3
21024,3
21120,3
21216,3
21312,1
21408,4
21504,2
21600,2
21696,2
21792,3
21888,1
21984,1
22080,5
22176,6
22272,4
22560,1
22848,3
23136,2
23424,1
23520,2
23616,3
23712,1
23808,6
24000,6
24096,6
24192,6
24288,6
24480,4
24576,1
24768,1
24960,1
25056,1
25344,2
25632,6
25728,6
25824,6
26016,6
26112,6
26304,6
26400,6
26592,6
26688,6
26880,4
27072,4
27168,4
27360,4
27456,4
27648,1
27840,1
27936,1
28128,1
28224,5
28320,6
28416,6
28608,6
28704,6
28896,6
29088,6
29184,6
29376,6
29472,6
29664,5
29760,1
29856,1
29952,4
30144,4
30240,4
30432,1
30528,4
30720,1
30912,1
31008,1
31200,1
31296,5
31392,6
31488,6
31680,6
31776,6
31968,6
32160,1
32256,6
32544,6
32640,6
32736,5
32832,1
32928,1
33024,4
33312,4
33504,4
33792,3
33984,3
34080,3
34176,3
34272,3
34368,1
34464,4
34560,2
34656,2
34752,2
34848,3
34944,1
35040,1
35136,5
35232,6
35328,4
35616,1
35904,3
36192,2
36480,1
36576,2
36672,3
36768,1
36864,6
37056,6
37152,6
37248,6
37344,6
37536,4
37632,1
37824,1
38304,6
38592,1
38880,5
39168,4
39360,6
39552,6
39744,6
39936,6
40128,1
40320,1
40512,1
40608,6
40704,6
40800,6
41088,1
41376,5
41664,4
41856,6
42048,6
42240,6
42432,6
42624,1
42816,1
43008,1
43104,6
43200,6
43296,6
43584,1
43872,5
44160,4
44352,6
44544,6
44736,6
44928,6
45120,1
45312,1
45504,1
45600,6
45696,6
45792,6
46080,1
46368,5
46656,4
46848,6
47040,6
47232,6
47424,6
47616,1
47808,1
48000,1
48096,6
48192,6
48288,6
48576,1
48864,5
49152,4
49344,6
49536,6
49728,6
49920,6
50112,1
50304,1
50496,1
50592,6
50688,6
50784,6
51072,1
51360,5
51648,4
51840,6
52032,6
52224,6
52320,6
52512,1
52608,1
52704,1
52800,1
52896,1
52992,1
53088,1
53184,1
53280,1
53376,1
53472,1
53568,1
53664,1
53760,1
53856,1
53952,1
54048,1
54144,1
54240,1
54336,1
54432,1
54528,1
54624,1
54720,1
54816,1
54912,1
55008,1
55104,1
55200,1
55296,1
55392,1
55488,1
55680,2
55968,6
56064,6
56160,6
56352,6
56448,6
56640,6
56736,6
56928,6
57024,6
57216,4
57408,4
57504,4
57696,4
57792,4
57984,1
58176,1
58272,1
58464,1
58560,5
58656,6
58752,6
58944,6
59040,6
59232,6
59424,6
59520,6
59712,6
59808,6
60000,5
60096,1
60192,1
60288,4
60480,4
60576,4
60768,1
60864,4
61056,1
61248,1
61344,1
61536,1
61632,5
61728,6
61824,6
62016,6
62112,6
62304,6
62496,1
62592,6
62880,6
62976,6
63072,5
63168,1
63264,1
63360,4
63648,4
63840,4
64128,3
64320,3
64416,3
64512,3
64608,3
64704,1
64800,4
64896,2
64992,2
65088,2
65184,3
65280,1
65376,1
65472,5
65568,6
65664,4
65952,1
66240,3
66528,2
66816,1
66912,2
67008,3
67104,1
67200,6
67392,6
67584,6
67680,6
67968,6
68160,6
68448,6
68544,6
68640,1
68736,4
68928,4
69216,1
69312,4
69408,3
69600,3
69696,3
69792,3
69888,3
69984,3
70080,1
70176,4
70272,2
70368,2
70464,2
70560,3
70656,1
70752,1
70848,5
70944,6
71040,4
71328,1
71616,3
71904,2
72192,1
72288,2
72384,3
72480,1
72576,6
72768,6
72864,5
73056,1
73152,1
73344,4
73632,1
73920,3
74208,2
74496,1
74592,2
74688,3
74784,1
74880,3
