Midi/Revolution.mid
384,6
416,6
418,6
448,5
450,6
480,5
482,5
512,6
514,5
544,5
546,6
576,5
578,5
608,6
610,5
640,5
642,6
672,5
674,5
704,6
706,5
736,5
738,6
768,5
770,5
776,5
776,6
800,5
801,6
832,6
834,5
864,6
866,6
896,5
898,6
928,6
930,5
960,5
962,6
992,5
994,5
1024,6
1026,5
1056,5
1058,6
1088,5
1090,5
1120,6
1122,5
1152,5
1154,6
1160,5
1160,5
1184,5
1185,5
1216,6
1218,5
1248,6
1250,6
1280,5
1282,6
1312,6
1314,5
1344,6
1346,6
1376,5
1378,6
1408,5
1410,5
1440,6
1442,5
1472,6
1474,6
1504,5
1506,6
1538,6
1543,6
1663,6
1695,5
1727,6
1735,6
1760,6
1856,5
1887,5
1895,4
1920,4
2015,4
2016,4
2047,4
2048,4
2079,4
2080,3
2367,3
2368,3
2399,3
2400,3
2431,3
2432,4
2463,4
2464,3
2879,3
2880,4
2943,4
2944,1
2975,1
2976,4
3007,4
3008,1
3039,1
3040,1
3327,1
3328,4
3359,4
3360,1
3391,1
3392,1
3423,1
3424,1
3647,1
3648,4
3743,4
3744,4
3775,4
3776,4
3807,4
3808,4
4095,4
4096,4
4127,4
4128,4
4159,4
4160,4
4191,4
4192,4
4479,4
4480,4
4511,4
4512,4
4543,4
4544,3
4575,3
4576,3
4863,3
4864,4
4895,4
4896,3
4927,3
4928,3
4959,3
4960,3
5375,3
5376,1
5439,1
5440,1
5471,1
5472,1
5503,1
5504,1
5535,1
5536,1
5823,1
5824,4
5855,4
5856,1
5887,1
5888,1
5919,1
5920,4
6143,4
6144,2
6207,2
6208,2
6239,2
6240,2
6271,2
6272,3
6303,3
6304,3
6591,3
6592,2
6623,2
6624,3
6655,3
6656,2
6687,2
6688,2
6911,2
6912,3
6912,5
7007,4
7007,2
7007,6
7296,1
7296,2
7296,5
7391,1
7391,2
7391,5
7680,5
7680,4
7775,6
7775,2
7775,3
8064,1
8064,4
8064,6
8127,1
8127,4
8127,6
8128,4
8128,6
8128,5
8223,4
8223,6
8223,5
8224,4
8224,2
8224,1
8639,4
8639,2
8639,1
8640,3
8640,1
8640,4
9023,3
9023,1
9023,4
9088,3
9119,3
9120,3
9151,3
9152,4
9183,4
9184,3
9407,3
9439,1
9471,1
9503,1
9535,1
9567,1
9599,1
9631,1
9663,3
9695,4
9727,4
9759,5
9760,6
9791,6
9791,6
9856,4
9887,4
9888,3
9919,3
9920,4
9951,4
9952,3
10175,3
10207,1
10239,1
10271,1
10303,1
10335,1
10367,1
10399,1
10431,3
10463,4
10495,4
10527,5
10528,6
10559,6
10559,6
10624,3
10655,3
10656,3
10687,3
10688,4
10719,4
10720,3
10943,3
10975,1
11007,1
11039,1
11071,1
11103,1
11135,1
11167,1
11199,3
11231,4
11263,4
11295,5
11327,5
11328,2
11424,1
11456,2
11488,1
11583,1
11616,2
11648,2
11680,3
11775,3
11808,1
11840,2
11872,1
