Midi/Birthday.mid
4080,3
4320,3
4380,4
4560,1
4800,5
4830,5
5040,5
5520,1
5760,3
7680,3
7920,3
8160,3
8220,4
8400,1
8640,5
8670,5
8880,5
9360,1
9600,3
11520,4
11760,4
12000,1
12060,5
12240,6
12480,6
12510,6
12720,6
13200,6
13440,4
15360,3
15600,3
15840,3
15900,4
16080,1
16320,5
16350,5
16560,5
17040,1
17280,3
19200,1
19440,1
19680,5
19740,1
19920,6
20160,6
20190,6
20400,6
20880,6
21120,1
23040,3
23280,3
23520,3
23580,4
23760,1
24000,5
24030,5
24240,5
24720,1
24960,3
26880,3
27120,3
27360,3
27420,4
27600,1
27840,5
27870,5
28080,5
28560,1
28800,3
30720,3
30960,3
31200,3
31260,4
31440,1
31680,5
31710,5
31920,5
32400,1
32640,3
34560,4
34800,4
35040,1
35100,5
35280,6
35520,6
35550,6
35760,6
36240,6
36480,4
38400,3
38640,3
38880,3
38940,4
39120,1
39360,5
39390,5
39600,5
40080,1
40320,3
42240,1
42480,1
42720,5
42780,1
42960,6
43200,6
43230,6
43440,6
43920,6
44160,1
46080,3
46320,3
START
46560,3
46620,4
46800,1
47040,5
47070,5
47280,5
47760,1
48000,3
65280,3
65520,3
66960,1
69120,1
70800,1
72720,1
74640,1
76560,1
78480,1
79920,1
80640,1
80880,1
81120,1
81360,1
81600,2
81840,2
82080,2
82320,2
82560,2
82800,2
83040,2
83280,2
83520,1
83760,1
84000,1
END
84240,1
84480,1
84720,1
84960,1
85200,1
85440,2
85680,2
85920,2
86160,2
86400,2
86640,2
86880,2
87120,2
87360,1
87600,1
87840,1
88080,1
88320,1
88560,1
88800,1
89040,1
89280,2
89520,2
89760,2
90000,2
90240,2
90480,2
90720,2
90960,2
91200,1
91440,1
91680,1
91920,1
92160,1
92400,1
92640,1
92880,1
93120,2
93360,2
93600,2
93840,2
94080,2
94320,2
94560,1
94800,1
95040,3
95280,3
95520,3
95760,3
96000,3
97680,6
97710,6
98400,6
98430,6
99120,6
99150,6
99840,3
100080,3
100320,3
100380,4
100560,1
100800,5
100830,5
101040,5
101520,1
101760,3
103680,3
103920,3
104160,3
104220,4
104400,1
104640,5
104670,5
104880,5
105360,1
105600,3
107520,4
107760,4
108000,1
108060,5
108240,6
108480,6
108510,6
108720,6
109200,6
109440,4
111360,3
111600,3
111840,3
111900,4
112080,1
112320,5
112350,5
112560,5
113040,1
113280,3
115200,1
115440,1
115680,5
115740,1
115920,6
116160,6
116190,6
116400,6
116880,6
117120,1
119040,3
119280,3
119520,3
119580,4
119760,1
120000,5
120030,5
120240,5
120720,1
120960,3
122880,6
123120,1
123600,5
124080,6
124560,5
124800,1
125040,4
125280,1
125520,3
125760,2
126720,3
126960,1
127440,5
127920,6
128400,6
128640,6
128670,6
128880,6
129120,6
129200,6
129280,6
129360,6
129600,5
130560,1
130800,1
131040,1
131280,1
131520,2
131760,2
132000,2
132240,2
132480,2
132720,2
132960,2
133200,2
133440,1
133680,1
133920,1
134160,1
134400,1
134640,1
134880,1
135120,1
135360,2
135600,2
135840,2
136080,2
136320,2
136560,2
136800,2
137040,2
137280,1
137520,1
137760,1
138000,1
138240,1
138480,1
138720,1
138960,1
139200,2
139440,2
139680,2
139920,2
140160,2
140400,2
140640,2
140880,2
141120,1
141360,1
141600,1
141840,1
142080,1
142320,1
142560,1
142800,1
143040,2
143280,2
143520,2
143760,2
144000,2
144240,2
144480,1
144720,1
144960,3
145200,3
145440,3
145680,3
145920,3
146880,6
146910,6
147600,6
147630,6
148320,6
148350,6
149760,3
150000,3
150240,3
150300,4
150480,1
150720,5
150750,5
150960,5
151440,1
151680,3
153600,3
153840,3
154080,3
154140,4
154320,1
154560,5
154590,5
154800,5
155280,1
155520,3
157440,4
157680,4
157920,1
157980,5
158160,6
158400,6
158430,6
158640,6
159120,6
159360,4
161280,3
161520,3
161760,3
161820,4
162000,1
162240,5
162270,5
162480,5
162960,1
163200,3
165120,1
165360,1
165600,5
165660,1
165840,6
166080,6
166110,6
166320,6
166800,6
167040,1
168960,3
169200,3
169440,3
169500,4
169680,1
169920,5
169950,5
170160,5
170640,3
171120,3
171360,3
171420,4
171600,1
171840,5
171870,5
172080,5
172560,3
173040,3
173280,3
173340,4
173520,1
173760,5
173790,5
174000,5
174240,1
174480,3
