Midi/Bon_Jovi_-_Living_on_a_Prayer2.mid
37197,4
37197,1
37200,1
37557,3
37562,5
37562,6
37920,5
37922,3
37922,6
38035,3
38037,6
38040,5
38155,3
38157,6
38157,5
38395,3
38397,6
38397,5
38635,6
38637,1
38642,5
38877,1
38882,5
38882,6
38997,5
38997,6
39002,1
39117,1
39125,4
39125,1
39475,3
39477,5
39477,6
39835,5
39837,6
39840,3
39955,3
39955,6
39960,5
40075,5
40075,3
40082,6
40315,6
40320,3
40320,5
40555,6
40557,1
40562,5
40795,5
40800,6
40802,1
41040,1
41042,4
41042,1
41395,5
41395,6
41397,3
41755,3
41762,6
41762,5
41875,6
41875,5
41882,3
41995,6
42000,3
42002,5
42235,3
42240,5
42240,6
42477,5
42477,6
42480,1
42715,6
42717,3
42722,5
42955,1
42955,1
42960,4
43915,6
43915,5
43920,3
44075,3
44077,5
44080,6
44235,6
44237,5
44240,3
44395,3
44400,5
44400,6
44635,6
44637,5
44642,3
44875,5
44877,6
44882,1
45235,1
45237,1
45237,4
45720,1
45722,1
45722,4
45837,5
45840,6
45840,3
46555,3
46555,5
46562,6
46677,6
46682,5
46682,3
46795,4
46797,1
46800,3
47155,1
47157,1
47162,4
47517,1
47517,1
47520,4
47640,6
47642,3
47642,5
48475,5
48475,6
48477,3
48597,6
48600,5
48602,3
48715,6
48715,1
48717,5
49075,1
49080,1
49080,4
49317,1
49320,4
49322,1
49442,1
49442,4
49442,1
49555,6
49555,5
49557,3
50515,6
50520,3
50522,5
50637,3
50640,1
50642,4
50995,1
50995,1
51000,4
51477,3
51477,6
51480,5
51595,5
51600,3
51602,6
52320,5
52320,3
52320,6
52437,3
52437,6
52442,5
69835,1
69837,4
69842,1
70195,6
70200,5
70202,3
70560,3
70560,5
70562,6
70675,5
70675,6
70677,3
70795,6
70800,5
70802,3
71040,6
71042,5
71042,3
71275,5
71277,1
71282,6
71520,5
71522,1
71522,6
71637,1
71642,6
71642,5
71760,1
71762,4
71762,1
72122,3
72122,5
72122,6
72475,3
72477,5
72477,6
72595,6
72597,3
72602,5
72715,6
72717,3
72717,5
72957,3
72960,5
72962,6
73197,5
73200,1
73200,6
73435,1
73435,5
73442,6
73675,4
73682,1
73685,1
74035,5
74037,6
74042,3
74395,3
74402,5
74402,6
74517,6
74520,5
74522,3
74635,3
74640,6
74642,5
74877,3
74880,5
74882,6
75117,1
75120,6
75122,5
75357,6
75360,5
75360,3
75597,1
75597,1
75602,4
76557,5
76557,3
76560,6
76715,5
76720,3
76720,6
76877,5
76877,3
76880,6
77035,3
77035,5
77037,6
77275,3
77275,5
77275,6
77515,6
77515,1
77520,5
77880,4
77882,1
77882,1
78235,4
78237,1
78242,1
78355,4
78355,1
78362,1
78475,3
78477,6
78477,5
79200,6
79202,3
79202,5
79315,3
79320,6
79322,5
79435,3
79440,1
79442,4
79680,1
79682,3
79682,4
79797,1
79797,4
79797,1
80155,4
80160,1
80162,1
80275,6
80275,5
80282,3
81117,5
81117,6
81120,3
81237,3
81240,5
81242,6
81357,5
81357,1
81360,6
81595,5
81597,1
81600,6
81717,1
