Midi/Money For Nothing.mid
74880,2
75648,2
76032,2
76416,2
76800,2
82944,5
83328,5
83712,5
83904,4
84096,5
84288,5
84480,5
84864,5
85056,4
85248,4
85440,4
85632,2
85824,3
86016,3
86400,3
86784,3
86976,4
87168,2
87360,2
87552,4
87936,4
88320,4
88704,4
88896,3
89088,5
89472,5
89856,5
90048,4
90240,5
90432,5
90624,5
90816,6
91008,4
91200,5
91392,4
91584,4
91776,3
91968,3
92160,3
92544,3
93120,4
93312,3
93504,2
93696,3
94080,3
94464,3
95232,5
95616,5
96000,5
96192,4
96384,5
96576,5
96768,5
97152,5
97344,4
97536,4
97728,4
97920,2
98112,3
98304,3
98688,3
99072,3
99264,4
99456,2
99648,2
99840,4
100224,4
100608,4
100992,4
101184,3
101376,5
101760,5
102144,5
102336,4
102528,5
102720,5
102912,5
103104,6
103296,4
103488,5
103680,4
103872,4
104064,3
104256,3
104448,3
104832,3
105408,4
105600,3
105792,2
105984,3
106368,3
106752,3
107520,5
107904,5
108288,5
108480,4
108672,5
108864,5
109056,5
109440,5
109632,4
109824,4
110016,4
110208,2
110400,3
110592,3
110976,3
111360,3
111552,4
111744,2
111936,2
112128,4
112512,4
112896,4
113280,4
113472,3
113664,5
114048,5
114432,5
114624,4
114816,5
115008,5
115200,5
115392,6
115584,4
115776,5
115968,4
116160,4
116352,3
116544,3
116736,3
117120,3
117696,4
117888,3
118080,2
118272,3
118656,3
119040,3
119808,5
120192,5
120576,5
120768,4
120960,5
121152,5
121344,5
121728,5
121920,4
122112,4
122304,4
122496,2
122688,3
122880,3
123264,3
123648,3
123840,4
124032,2
124224,2
124416,4
124800,4
125184,4
125568,4
125760,3
125952,5
126336,5
126720,5
126912,4
127104,5
127296,5
127488,5
127680,6
127872,4
128064,5
128256,4
128448,4
128640,3
128832,3
129024,3
129408,3
129984,4
130176,3
130368,2
130560,3
130944,3
131328,3
132096,4
133632,3
134592,3
134976,3
135168,4
135360,4
135552,4
135744,4
135936,4
136128,4
136320,4
136512,4
136704,4
136896,4
137280,4
137664,4
138048,4
138240,5
138624,5
139008,5
139200,4
139392,5
139584,5
139776,5
139968,6
140160,4
140352,5
140544,4
140736,4
140928,3
141120,3
141312,3
142272,3
142656,3
142848,4
143808,4
144192,4
144384,4
147456,5
147840,5
148224,5
148416,4
148608,5
148800,5
148992,5
149376,5
149568,4
149760,4
149952,4
150144,2
150336,3
150528,3
150912,3
151296,3
151488,4
151680,2
151872,2
152064,4
152448,4
152832,4
153216,4
153408,3
153600,5
153984,5
154368,5
154560,4
154752,5
154944,5
155136,5
155328,6
155520,4
155712,5
155904,4
156096,4
156288,3
156480,3
156672,3
157056,3
157632,4
157824,3
158016,2
158208,3
158592,3
158976,3
159744,4
161280,3
162240,3
162624,3
162816,4
163008,4
163200,4
163392,4
163584,4
163776,4
163968,4
164160,4
164352,4
164544,4
164928,4
165312,4
165696,4
165888,5
166272,5
166656,5
166848,4
167040,5
167232,5
167424,5
167616,6
167808,4
168000,5
168192,4
168384,4
168576,3
168768,3
168960,3
169920,3
170304,3
170496,4
171456,4
171840,4
172032,4
175104,5
175488,5
175872,5
176064,4
176256,5
176448,5
176640,5
177024,5
177216,4
177408,4
177600,4
177792,2
177984,3
178176,3
178560,3
178944,3
179136,4
179328,2
179520,2
179712,4
180096,4
180480,4
180864,4
181056,3
181248,5
181632,5
182016,5
182208,4
182400,5
182592,5
182784,5
182976,6
183168,4
183360,5
183552,4
183744,4
183936,3
184128,3
184320,3
184704,3
185280,4
185472,3
185664,2
185856,3
186240,3
186624,3
187392,4
188928,3
189888,3
190272,3
190464,4
190656,4
190848,4
191040,4
191232,4
191424,4
191616,4
191808,4
192000,4
192192,4
192576,4
192960,4
193344,4
193536,5
193920,5
194304,5
194496,4
194688,5
194880,5
195072,5
195264,6
195456,4
195648,5
195840,4
196032,4
196224,3
196416,3
196608,3
197568,3
197952,3
198144,4
199104,4
199488,4
199680,4
202752,5
203136,5
203520,5
203712,4
203904,5
204096,5
204288,5
204672,5
204864,4
205056,4
205248,4
205440,2
205632,3
205824,3
206208,3
206592,3
206784,4
206976,2
207168,2
207360,4
207744,4
208128,4
208512,4
208704,3
208896,5
209280,5
209664,5
209856,4
210048,5
210240,5
210432,5
210624,6
210816,4
211008,5
211200,4
211392,4
211584,3
211776,3
211968,3
212352,3
212928,4
213120,3
213312,2
213504,3
213888,3
214272,3
215040,5
215424,5
215808,5
216000,4
216192,5
216384,5
216576,5
216960,5
217152,4
217344,4
217536,4
217728,2
217920,3
218112,3
218496,3
218880,3
219072,4
219264,2
219456,2
219648,4
220032,4
220416,4
220800,4
220992,3
221184,5
221568,5
221952,5
222144,4
222336,5
222528,5
222720,5
222912,6
223104,4
223296,5
223488,4
223680,4
223872,3
224064,3
224256,3
224640,3
START
225216,4
225408,3
225600,2
225792,3
226176,3
226560,3
227328,4
228864,3
229824,3
230208,3
230400,4
230592,4
230784,4
230976,4
231168,4
231360,4
231552,4
231744,4
231936,4
232128,4
232512,4
232896,4
233280,4
233472,5
233856,5
234240,5
234432,4
234624,5
234816,5
235008,5
235200,6
235392,4
235584,5
235776,4
END
235968,4
236160,3
236352,3
236544,3
237504,3
237888,3
238080,4
239040,4
239424,4
239616,4
242688,5
243072,5
243456,5
243648,4
243840,5
244032,5
244224,5
244608,5
244800,4
244992,4
245184,4
245376,2
245568,3
245760,3
246144,3
246528,3
246720,4
246912,2
247104,2
247296,4
247680,4
248064,4
248448,4
248640,3
248832,5
249216,5
249600,5
249792,4
249984,5
250176,5
250368,5
250560,6
250752,4
250944,5
251136,4
251328,4
251520,3
251712,3
251904,3
252288,3
252864,4
253056,3
253248,2
253440,3
253824,3
254208,3
254976,5
255360,5
255744,5
255936,4
256128,5
256320,5
256512,5
256896,5
257088,4
257280,4
257472,4
257664,2
257856,3
258048,3
258432,3
258816,3
259008,4
259200,2
259392,2
259584,4
259968,4
260352,4
260736,4
260928,3
261120,5
261504,5
261888,5
262080,4
262272,5
262464,5
262656,5
262848,6
263040,4
263232,5
263424,4
263616,4
263808,3
264000,3
264192,3
264576,3
265152,4
265344,3
265536,2
265728,3
266112,3
266496,3
267264,5
267648,5
268032,5
268224,4
268416,5
268608,5
268800,5
269184,5
269376,4
269568,4
269760,4
269952,2
270144,3
270336,3
270720,3
271104,3
271296,4
271488,2
271680,2
271872,4
272256,4
272640,4
273024,4
273216,3
273408,5
273792,5
274176,5
274368,4
274560,5
274752,5
274944,5
275136,6
275328,4
275520,5
275712,4
275904,4
276096,3
276288,3
276480,3
276864,3
277440,4
277632,3
277824,2
278016,3
278400,3
278784,3
279552,5
279936,5
280320,5
280512,4
280704,5
280896,5
281088,5
281472,5
281664,4
281856,4
282048,4
282240,2
282432,3
282624,3
283008,3
283392,3
283584,4
283776,2
283968,2
284160,4
284544,4
284928,4
285312,4
285504,3
285696,5
286080,5
286464,5
286656,4
286848,5
287040,5
287232,5
287424,6
287616,4
287808,5
288000,4
288192,4
288384,3
288576,3
288768,3
289152,3
289728,4
289920,3
290112,2
290304,3
290688,3
291072,3
291840,5
292224,5
292608,5
292800,4
292992,5
293184,5
293376,5
293760,5
293952,4
294144,4
294336,4
294528,2
294720,3
294912,3
295296,3
295680,3
295872,4
296064,2
296256,2
296448,4
296832,4
297216,4
297600,4
297792,3
297984,5
298368,5
298752,5
298944,4
299136,5
299328,5
299520,5
299712,6
299904,4
300096,5
300288,4
300480,4
300672,3
300864,3
301056,3
301440,3
302016,4
302208,3
302400,2
302592,3
302976,3
303360,3
304128,5
304512,5
304896,5
305088,4
305280,5
305472,5
305664,5
306048,5
306240,4
306432,4
306624,4
306816,2
307008,3
307200,3
307584,3
307968,3
308160,4
308352,2
308544,2
308736,4
309120,4
309504,4
309888,4
310080,3
310272,5
310656,5
311040,5
311232,4
311424,5
311616,5
311808,5
312000,6
312192,4
312384,5
312576,4
312768,4
312960,3
313152,3
313344,3
313728,3
314304,4
314496,3
314688,2
314880,3
315264,3
315648,3
316416,5
316800,5
317184,5
317376,4
317568,5
317760,5
317952,5
318336,5
318528,4
318720,4
318912,4
319104,2
319296,3
319488,3
319872,3
320256,3
320448,4
320640,2
320832,2
321024,4
321408,4
321792,4
322176,4
322368,3
322560,5
322944,5
323328,5
323520,4
323712,5
323904,5
324096,5
324288,6
324480,4
324672,5
324864,4
325056,4
325248,3
325440,3
325632,3
326016,3
326592,4
326784,3
326976,2
327168,3
327552,3
327936,3
328704,5
329088,5
329472,5
329664,4
329856,5
330048,5
330240,5
330624,5
330816,4
331008,4
331200,4
331392,2
331584,3
331776,3
332160,3
332544,3
332736,4
332928,2
333120,2
333312,4
333696,4
334080,4
334464,4
334656,3
334848,5
335232,5
335616,5
335808,4
336000,5
336192,5
336384,5
336576,6
336768,4
336960,5
337152,4
337344,4
337536,3
337728,3
337920,3
338304,3
338880,4
339072,3
339264,2
339456,3
339840,3
340224,3
340992,5
341376,5
341760,5
341952,4
342144,5
342336,5
342528,5
342912,5
343104,4
343296,4
343488,4
343680,2
343872,3
344064,3
344448,3
344832,3
345024,4
345216,2
345408,2
345600,4
345984,4
346368,4
346752,4
346944,3
347532,5
347916,5
348108,5
348492,5
348876,5
349260,4
349644,4
349836,3
350028,3
350208,3
350592,3
351168,4
351360,3
351552,2
351744,3
352128,3
352512,3
353280,6
353664,5
354816,3
355200,5
355392,5
356160,3
356736,5
356928,5
357888,4
358272,4
358656,4
359040,4
359232,3
359424,5
359808,5
360192,5
360384,4
360576,5
360768,5
360960,5
361152,6
361344,4
361536,5
361728,4
361920,4
362112,3
362304,3
362496,3
362880,3
363456,4
363648,3
363840,2
364032,3
364416,3
364800,3
364992,4
365184,4
365376,4
365572,5
366720,4
366912,5
367104,5
367296,5
367392,5
367488,4
367680,5
367872,6
368064,5
368640,3
369024,3
369408,3
369600,4
369792,2
369984,2
370176,4
370560,4
370944,4
371328,4
371520,3
371712,5
372096,6
372672,6
373248,5
373440,6
373632,4
373824,5
374016,4
374208,4
374400,3
374592,3
374784,3
375168,3
375744,4
375936,3
376128,2
376320,3
376704,3
377088,3
377856,5
378240,5
378624,5
378816,4
379008,5
379200,5
379392,5
379776,5
379968,4
380160,4
380352,4
380544,2
380736,3
380928,3
381312,3
381696,3
381888,4
382080,2
382272,2
382464,4
382848,4
383232,4
383616,4
383808,3
384000,5
384384,5
384768,5
384960,4
385152,5
385344,5
385536,5
385728,6
385920,4
386112,5
386304,4
386496,4
386688,3
386880,3
387072,3
387456,3
388032,4
388224,3
388416,2
388608,3
388992,3
389376,3
390144,5
390528,5
390912,5
391104,4
391296,5
391488,5
391680,5
392064,5
392256,4
392448,4
392640,4
392832,2
393024,3
393216,3
393600,3
393984,3
394176,4
394368,2
394560,2
394752,4
395136,4
395520,4
395904,4
396096,3
396288,5
396672,5
397056,5
397248,4
397440,5
397632,5
397824,5
398016,6
398208,4
398400,5
398592,4
398784,4
398976,3
399168,3
399360,3
399744,3
400320,4
400512,3
400704,2
400896,3
401280,3
401664,3
402432,5
402816,5
403200,5
403392,4
403584,5
403776,5
403968,5
404352,5
404544,4
404736,4
404928,4
405120,2
405312,3
405504,3
405888,3
406272,3
406464,4
406656,2
406848,2
407040,4
407424,4
407808,4
408192,4
408384,3
408576,5
408960,5
409344,5
409536,4
409728,5
409920,5
410112,5
410304,6
410496,4
410688,5
410880,4
411072,4
411264,3
411456,3
